name ml_label sml pa_h
cosmos_9674 2 0 -53.5652
cosmos_9676 3 0 -61.7251
cosmos_9677 4 1 26.2285
cosmos_9681 3 1 -72.0949
cosmos_9690 2 1 79.3961
cosmos_9691 1 1 -68.0605
cosmos_9697 4 0 47.289
cosmos_970 4 0 -40.2384
cosmos_9700 3 1 -55.6982
cosmos_9701 1 1 -10.6454
cosmos_9707 1 1 48.2533
cosmos_971 4 0 84.3478
cosmos_9716 4 1 -39.6669
cosmos_972 4 0 -11.9664
cosmos_9720 2 1 -63.9723
cosmos_9727 1 0 86.2762
cosmos_9728 2 1 -77.4802
cosmos_9736 1 0 -74.1061
cosmos_974 4 0 24.4715
cosmos_9745 1 1 59.8815
cosmos_9746 1 1 89.3518
cosmos_9748 3 0 46.6034
cosmos_975 1 0 -47.7118
cosmos_9752 1 1 73.9028
cosmos_9754 4 0 -22.152
cosmos_9758 2 0 51.7305
cosmos_9761 1 1 -65.869
cosmos_9762 2 1 -83.7604
cosmos_9763 1 0 75.5157
cosmos_9769 4 1 22.6622
cosmos_977 1 1 6.4082
cosmos_9772 1 1 -13.5864
cosmos_9773 2 1 76.6591
cosmos_9778 2 0 -77.1446
cosmos_9788 4 0 29.0436
cosmos_9790 1 0 83.1639
cosmos_9793 2 0 -31.3442
cosmos_9796 1 1 -62.9337
cosmos_9798 4 1 -32.0557
cosmos_98 -1 0 12.9479
cosmos_9801 3 1 -79.9419
cosmos_9803 1 0 -53.3116
cosmos_9805 1 0 60.0873
cosmos_9806 2 1 -64.0789
cosmos_9808 3 0 54.7718
cosmos_9814 2 0 -60.3888
cosmos_9818 1 1 48.6509
cosmos_982 4 1 30.9953
cosmos_9821 2 0 -52.7048
cosmos_9823 1 0 55.002
cosmos_9826 0 0 -61.8092
cosmos_983 4 1 63.365
cosmos_9831 1 0 -3.7722
cosmos_9835 3 0 -21.3603
cosmos_9845 4 0 49.2547
cosmos_9846 1 0 48.3347
cosmos_9848 2 1 13.7605
cosmos_9855 1 1 58.9046
cosmos_9860 1 1 -28.0751
cosmos_9861 4 1 -13.0741
cosmos_9862 -1 0 81.5248
cosmos_9867 4 0 -37.4089
cosmos_9868 1 1 -53.4707
cosmos_9871 2 1 -75.5329
cosmos_9876 1 0 87.6204
cosmos_989 2 0 -76.207
cosmos_9890 2 0 5.3993
cosmos_9892 2 1 64.3673
cosmos_9898 2 1 75.0019
cosmos_9911 2 0 4.4905
cosmos_9912 3 0 6.3061
cosmos_9913 1 1 48.4572
cosmos_9915 1 1 -6.971
cosmos_9921 3 1 -14.3641
cosmos_9922 4 0 -84.2076
cosmos_9927 4 0 -8.203
cosmos_994 -1 0 -49.1221
cosmos_9941 2 0 19.0133
cosmos_995 3 0 3.5783
cosmos_9952 1 0 38.5002
cosmos_9959 1 1 67.9992
cosmos_9966 1 1 84.8737
cosmos_9968 4 1 -30.2985
cosmos_9973 -1 0 -42.8311
cosmos_9975 1 1 -7.7087
cosmos_9977 1 1 -4.5214
cosmos_998 1 0 53.7287
cosmos_9981 -1 0 2.8114
cosmos_9984 1 1 -68.3828
cosmos_9988 4 0 -10.3115
cosmos_999 3 0 -3.6735
cosmos_9992 4 1 75.3824
cosmos_9997 4 0 68.2576
goodsn_100 3 1 11.7048
goodsn_10005 4 0 -59.1344
goodsn_10006 -1 0 -34.6814
goodsn_10008 2 0 -50.035
goodsn_1001 2 1 -77.7974
goodsn_10023 1 1 -18.1018
goodsn_10025 4 0 76.7885
goodsn_10030 1 0 11.7461
goodsn_10033 1 1 -26.2775
goodsn_10035 1 1 -26.7694
goodsn_10036 4 0 24.895
goodsn_10038 4 0 36.0312
goodsn_10044 4 0 -33.3759
goodsn_10048 1 0 -17.6983
goodsn_10052 1 1 6.8617
goodsn_10053 -1 0 45.2995
goodsn_10059 1 1 11.2185
goodsn_1007 1 1 -66.3055
goodsn_10070 1 0 52.9023
goodsn_10074 3 0 6.1112
goodsn_10080 1 0 46.1149
goodsn_10092 2 1 -86.0605
goodsn_10094 1 1 -79.5791
goodsn_10101 1 1 -36.836
goodsn_10103 2 0 17.9717
goodsn_10104 1 1 -32.9959
goodsn_10106 -1 0 37.873
goodsn_10109 2 1 56.5082
goodsn_1011 4 0 64.0186
goodsn_10117 1 1 -4.3104
goodsn_10119 1 1 1.7325
goodsn_10122 1 0 -22.9083
goodsn_10124 2 0 -30.5814
goodsn_10125 4 0 -21.8897
goodsn_10127 1 1 -89.0954
goodsn_10128 4 1 -36.6855
goodsn_10134 2 0 -40.5839
goodsn_10135 1 1 88.8538
goodsn_10139 3 1 40.657
goodsn_10142 3 0 -33.2504
goodsn_10145 4 0 43.0963
goodsn_1015 3 0 72.5784
goodsn_10152 1 0 -15.6372
goodsn_10153 1 0 63.6384
goodsn_10159 1 0 -50.1573
goodsn_10164 1 1 86.4714
goodsn_10169 1 0 37.4316
goodsn_1017 4 0 31.564
goodsn_10172 1 1 51.066
goodsn_10176 2 1 -45.7966
goodsn_10179 3 0 4.5992
goodsn_1018 1 0 23.1006
goodsn_10180 1 0 52.7698
goodsn_10196 1 1 -22.822
goodsn_10197 1 1 -79.9575
goodsn_10200 1 1 38.6985
goodsn_10202 1 1 32.9106
goodsn_10205 2 0 -23.629
goodsn_10206 4 1 49.7335
goodsn_1021 1 0 -45.5613
goodsn_10211 4 0 47.8688
goodsn_10214 2 0 -40.4931
goodsn_10219 2 0 -37.0817
goodsn_10221 2 1 68.1614
goodsn_10223 2 1 -59.3946
goodsn_10224 4 0 -41.3653
goodsn_10232 3 0 59.7278
goodsn_10237 1 1 9.9066
goodsn_10239 1 0 42.1491
goodsn_10245 1 0 71.74
goodsn_1025 1 1 33.1317
goodsn_10256 4 0 -9.86
goodsn_10258 1 1 78.7174
goodsn_10260 1 1 -30.9666
goodsn_10268 1 1 -26.7967
goodsn_1027 2 0 51.4315
goodsn_10271 4 1 -0.8839
goodsn_10272 2 0 37.969
goodsn_10279 -1 0 -53.0267
goodsn_10280 2 0 -25.9568
goodsn_10283 1 1 -65.7864
goodsn_10284 4 0 -75.5744
goodsn_10285 1 0 42.5468
goodsn_10286 3 0 68.1731
goodsn_10288 4 0 13.0041
goodsn_10292 4 0 62.0865
goodsn_10301 1 0 -56.4243
goodsn_10304 4 0 -3.8202
goodsn_10307 4 1 42.5623
goodsn_10309 1 0 68.3051
goodsn_1031 1 1 -71.7973
goodsn_10311 3 0 -9.4135
goodsn_10313 1 0 -36.7249
goodsn_10316 3 1 5.8784
goodsn_10318 3 0 -17.9393
goodsn_10328 1 0 -58.8533
goodsn_10334 1 1 -1.7475
goodsn_10336 1 1 20.1919
goodsn_10337 2 1 -64.9491
goodsn_10338 4 0 37.3034
goodsn_10345 1 1 -50.8496
goodsn_10357 1 1 51.1622
goodsn_1036 0 0 -80.4003
goodsn_10367 1 1 -56.2172
goodsn_10369 2 1 7.7994
goodsn_10371 1 0 84.2187
goodsn_10377 4 0 -62.7371
goodsn_10380 3 1 88.2194
goodsn_10386 2 0 -56.2912
goodsn_10389 -1 0 34.5892
goodsn_10393 4 0 -43.381
goodsn_10395 4 0 -25.256
goodsn_104 4 0 -77.8315
goodsn_1040 1 0 64.6113
goodsn_10403 2 0 -79.3675
goodsn_10405 1 1 -33.7631
goodsn_1041 1 0 20.9146
goodsn_10411 1 1 -32.6667
goodsn_10413 4 1 54.5457
goodsn_10419 2 1 36.87
goodsn_1042 1 0 74.402
goodsn_10427 2 0 23.32
goodsn_10438 4 0 10.6833
goodsn_10439 0 0 -67.6861
goodsn_10440 1 1 49.1476
goodsn_10445 2 0 54.0046
goodsn_10446 1 1 12.0707
goodsn_10447 1 1 -4.8
goodsn_10450 1 1 -58.0439
goodsn_10455 1 0 -61.1531
goodsn_10460 4 0 -69.7198
goodsn_10470 4 0 -47.0126
goodsn_10473 1 1 63.7421
goodsn_10474 1 1 44.6273
goodsn_10477 2 0 41.1638
goodsn_10478 3 1 -35.2891
goodsn_10493 2 1 -54.933
goodsn_10506 2 0 -5.5765
goodsn_10507 1 1 89.1494
goodsn_10511 1 0 -17.2027
goodsn_10512 3 0 9.9166
goodsn_10513 1 1 -15.0018
goodsn_10517 3 0 32.1436
goodsn_10523 2 1 -43.073
goodsn_10525 1 1 11.6028
goodsn_10529 1 0 -89.4915
goodsn_10537 3 0 50.4069
goodsn_10539 4 0 -67.4857
goodsn_10542 1 1 28.053
goodsn_10546 4 1 47.6755
goodsn_10550 1 1 64.6161
goodsn_10551 4 0 33.0858
goodsn_10553 0 0 -0.96
goodsn_10557 4 0 74.4909
goodsn_10562 3 1 -41.4666
goodsn_10564 1 1 -20.1556
goodsn_10566 2 1 88.5655
goodsn_1057 1 0 69.6914
goodsn_10575 4 1 -3.0277
goodsn_10579 2 1 11.704
goodsn_10580 2 0 37.6972
goodsn_10583 2 1 64.1554
goodsn_10584 1 1 -17.8875
goodsn_10585 4 1 -59.9338
goodsn_10588 1 1 75.821
goodsn_1059 1 0 -20.98
goodsn_10590 -1 0 82.1579
goodsn_10591 1 1 47.5828
goodsn_10596 2 0 -14.8507
goodsn_106 4 0 39.1716
goodsn_1060 4 1 47.2282
goodsn_10605 2 1 34.5889
goodsn_10606 3 0 37.728
goodsn_10615 1 0 -18.905
goodsn_10617 1 1 -22.4143
goodsn_10619 2 1 67.2767
goodsn_10620 3 0 -3.2304
goodsn_10628 2 0 31.8297
goodsn_10637 4 1 26.205
goodsn_10638 1 0 -69.6357
goodsn_10639 4 0 -56.6572
goodsn_1064 3 1 89.029
goodsn_10645 3 1 -42.9875
goodsn_10653 3 0 -7.2861
goodsn_10657 1 1 9.0484
goodsn_10658 1 1 3.5346
goodsn_1066 -1 0 -15.7807
goodsn_10661 2 1 -61.2262
goodsn_10662 1 1 70.2094
goodsn_10666 1 1 45.534
goodsn_10678 1 1 -26.2865
goodsn_10684 1 0 32.7698
goodsn_10688 1 1 82.4347
goodsn_10697 3 0 42.5382
goodsn_10699 1 0 4.1571
goodsn_1070 3 0 -31.1037
goodsn_10703 1 0 -65.217
goodsn_1071 3 1 -36.9969
goodsn_10712 1 0 -36.1203
goodsn_10715 3 0 11.6138
goodsn_10723 3 1 83.3441
goodsn_10727 1 0 -44.4915
goodsn_10728 2 1 18.1675
goodsn_10738 1 0 20.4295
goodsn_10741 1 1 7.2918
goodsn_10745 1 0 39.8473
goodsn_10752 3 0 -25.0774
goodsn_10755 2 0 19.8137
goodsn_10761 1 0 -71.1651
goodsn_10763 2 0 21.6814
goodsn_10765 2 1 27.6252
goodsn_10767 1 0 -36.8513
goodsn_10773 1 0 70.0045
goodsn_10790 1 1 58.0951
goodsn_10793 1 0 -20.725
goodsn_10796 1 0 -72.2453
goodsn_10798 1 0 88.6221
goodsn_10799 1 0 17.0942
goodsn_1080 1 0 59.174
goodsn_10800 1 1 12.2501
goodsn_10801 1 1 -4.0681
goodsn_10803 1 1 64.6038
goodsn_10805 4 0 -24.7815
goodsn_1081 1 1 59.2811
goodsn_10812 1 0 2.5914
goodsn_10813 3 0 5.6957
goodsn_10821 3 1 -16.1773
goodsn_10826 3 0 75.3011
goodsn_10831 4 0 -71.3928
goodsn_10834 2 1 -42.6028
goodsn_10835 3 1 42.114
goodsn_10840 2 1 52.8963
goodsn_10842 4 0 -55.2555
goodsn_10844 3 1 15.6255
goodsn_10856 2 1 -26.3353
goodsn_10857 3 1 53.3216
goodsn_10860 1 0 68.2178
goodsn_10867 4 0 81.5939
goodsn_10870 -1 0 -31.9402
goodsn_10885 1 0 22.5272
goodsn_10886 3 1 33.4155
goodsn_10893 1 0 -44.5867
goodsn_10897 2 1 -33.6472
goodsn_10907 2 0 -56.4501
goodsn_10908 3 0 56.107
goodsn_1091 1 0 20.3416
goodsn_10912 3 0 -5.0197
goodsn_10921 2 1 -71.786
goodsn_10926 4 0 2.5112
goodsn_10931 4 0 72.1325
goodsn_10939 1 1 5.788
goodsn_10953 4 0 -46.7315
goodsn_10960 2 0 -43.2835
goodsn_10964 2 0 50.6273
goodsn_10968 3 0 12.5165
goodsn_10971 3 0 66.6511
goodsn_10985 1 0 13.1142
goodsn_10987 1 1 35.093
goodsn_10996 1 1 -73.841
goodsn_10997 4 1 -43.5973
goodsn_10998 1 0 5.8994
goodsn_11004 4 0 45.1661
goodsn_11014 4 0 -66.2584
goodsn_11018 2 0 -48.114
goodsn_11020 1 0 -20.924
goodsn_11052 1 1 -77.4463
goodsn_11055 1 1 18.3556
goodsn_11059 4 1 -37.9781
goodsn_11063 1 1 41.5126
goodsn_11064 1 1 -76.7162
goodsn_11066 1 1 11.4307
goodsn_11067 2 0 27.318
goodsn_11069 1 1 -79.3883
goodsn_11075 1 1 40.3096
goodsn_11082 4 1 -54.3418
goodsn_11089 1 1 -10.5158
goodsn_1109 1 0 72.9002
goodsn_1110 1 0 61.2066
goodsn_11105 3 0 69.7585
goodsn_11107 2 1 28.2471
goodsn_11113 1 1 7.9407
goodsn_11115 3 0 -75.6586
goodsn_11118 2 0 26.8972
goodsn_11121 4 0 32.3412
goodsn_11124 2 0 39.089
goodsn_11128 1 0 -89.8653
goodsn_11129 2 1 -71.6938
goodsn_11133 1 1 -27.8003
goodsn_11134 2 0 -0.0911
goodsn_11135 3 1 60.211
goodsn_1114 1 1 66.2709
goodsn_11143 3 0 69.2538
goodsn_11152 4 0 -33.6803
goodsn_11157 1 1 -76.2582
goodsn_11158 2 0 37.0433
goodsn_11159 1 0 -63.8396
goodsn_11160 2 0 13.8133
goodsn_11164 1 0 88.5752
goodsn_11171 1 0 -73.4085
goodsn_11185 2 0 -6.0532
goodsn_11190 4 1 -41.5489
goodsn_11191 1 1 62.8203
goodsn_11194 4 0 -84.9997
goodsn_1120 4 0 45.6728
goodsn_11201 1 0 -34.6045
goodsn_11208 4 0 -75.1791
goodsn_11219 4 1 -44.1885
goodsn_11228 4 0 1.1504
goodsn_11232 4 1 46.8485
goodsn_11245 2 0 -28.2479
goodsn_11246 1 0 -51.6162
goodsn_11260 1 0 85.9326
goodsn_11264 1 1 -13.8375
goodsn_1127 4 0 48.7586
goodsn_11272 1 1 -54.9805
goodsn_11279 4 0 52.7431
goodsn_11283 3 1 8.7428
goodsn_11286 2 1 -42.8301
goodsn_11287 1 1 73.2482
goodsn_11289 1 1 -6.9181
goodsn_11291 3 0 39.5189
goodsn_11293 2 0 47.6025
goodsn_11298 4 0 -39.3768
goodsn_11302 2 1 14.826
goodsn_11309 2 1 -39.4823
goodsn_11327 2 1 -59.2052
goodsn_11332 4 0 -16.8088
goodsn_11333 1 1 5.1897
goodsn_11339 4 0 -14.1471
goodsn_11340 4 0 37.3659
goodsn_11341 1 1 17.0508
goodsn_11344 1 0 -33.4026
goodsn_11345 3 0 41.0245
goodsn_11346 4 0 49.6088
goodsn_11350 1 1 27.8395
goodsn_11353 1 1 7.2231
goodsn_1136 2 1 50.239
goodsn_11360 1 1 42.8319
goodsn_11361 1 1 -86.3808
goodsn_11363 2 0 -61.0734
goodsn_11364 4 0 64.3192
goodsn_11365 1 1 48.9425
goodsn_11371 1 1 -33.6199
goodsn_11373 4 0 -59.8485
goodsn_11381 1 0 -45.8099
goodsn_11386 1 1 43.9736
goodsn_11389 4 0 7.4009
goodsn_1139 1 1 81.4863
goodsn_11393 4 0 -80.1567
goodsn_11397 4 0 -25.2029
goodsn_1140 4 0 -9.7412
goodsn_11407 3 0 54.1495
goodsn_11420 3 0 -18.5262
goodsn_11422 3 1 -86.3386
goodsn_11428 3 0 -18.3013
goodsn_11431 3 1 -56.4954
goodsn_11439 1 1 -79.3839
goodsn_11440 4 0 24.4777
goodsn_11441 1 1 88.1803
goodsn_11443 1 1 29.7686
goodsn_11460 4 0 89.9895
goodsn_11462 2 0 -62.3373
goodsn_11470 4 0 10.7718
goodsn_11476 1 1 88.9402
goodsn_11477 1 1 47.9287
goodsn_11479 4 0 80.3178
goodsn_1148 3 0 65.2827
goodsn_11481 4 0 -21.3622
goodsn_11487 4 0 19.6404
goodsn_11502 4 1 71.3776
goodsn_11508 2 0 -82.6766
goodsn_1151 3 0 79.8266
goodsn_11514 2 0 -37.638
goodsn_11518 4 0 -63.8847
goodsn_11519 4 0 -81.4723
goodsn_11520 2 1 80.0758
goodsn_11522 4 0 68.0692
goodsn_11526 -1 0 -7.7045
goodsn_11532 1 1 -44.6476
goodsn_11533 1 1 -80.3535
goodsn_11541 1 1 25.0567
goodsn_11542 1 0 -19.0892
goodsn_11557 2 1 88.2263
goodsn_11560 1 1 13.4765
goodsn_11561 2 0 2.8751
goodsn_11567 1 0 75.0312
goodsn_1157 1 1 44.1791
goodsn_11578 4 0 72.1866
goodsn_11581 2 1 -64.5685
goodsn_1159 1 1 3.2764
goodsn_11590 -1 0 -6.0776
goodsn_11592 1 0 72.8856
goodsn_11593 1 0 -22.3107
goodsn_11599 3 0 -1.8289
goodsn_11603 4 0 68.6123
goodsn_11610 1 1 -50.9126
goodsn_11612 1 1 -46.8343
goodsn_11615 1 0 -53.7205
goodsn_11617 1 1 -22.9276
goodsn_11618 1 0 -4.1886
goodsn_11619 4 1 -60.6236
goodsn_1162 3 0 -63.9341
goodsn_11626 1 1 -26.8457
goodsn_11628 4 0 60.6005
goodsn_11630 2 0 -50.287
goodsn_11633 2 1 -29.7319
goodsn_11637 1 0 -4.9779
goodsn_11638 1 1 -60.5283
goodsn_11639 1 0 -83.6153
goodsn_11641 1 1 -53.3066
goodsn_11643 1 1 -82.0351
goodsn_11645 -1 0 -3.08
goodsn_1165 1 0 17.7389
goodsn_11651 1 1 -69.736
goodsn_11654 4 0 24.9298
goodsn_1166 2 0 -77.7184
goodsn_11661 0 0 -12.7346
goodsn_11671 1 1 -74.4694
goodsn_11683 1 1 48.0184
goodsn_11689 3 0 39.7117
goodsn_11691 4 0 42.8597
goodsn_11696 2 1 -89.4319
goodsn_11698 1 1 -28.7491
goodsn_117 1 0 47.7737
goodsn_11710 4 1 31.1884
goodsn_11717 1 0 74.3811
goodsn_11724 2 1 3.3093
goodsn_1173 2 1 47.167
goodsn_11734 -1 0 -18.2031
goodsn_11735 1 0 74.3301
goodsn_11743 4 0 -7.7284
goodsn_11748 3 0 5.9127
goodsn_11750 -1 0 65.9535
goodsn_11751 1 0 33.4547
goodsn_11759 1 0 22.1004
goodsn_11768 3 1 -7.8778
goodsn_11782 0 1 -67.8392
goodsn_11784 4 0 73.1927
goodsn_11785 3 0 -2.403
goodsn_11789 1 0 67.8267
goodsn_11791 2 0 -52.1292
goodsn_11800 2 1 24.5033
goodsn_11802 1 0 87.7757
goodsn_11804 1 0 28.7644
goodsn_11805 3 1 -34.1091
goodsn_11806 1 1 -33.1738
goodsn_11807 1 1 83.3173
goodsn_11814 1 1 42.5846
goodsn_11817 3 0 -78.4871
goodsn_11818 3 1 -71.932
goodsn_11823 1 0 16.598
goodsn_11826 2 1 43.6062
goodsn_11835 4 1 19.2378
goodsn_11837 1 0 -89.4763
goodsn_11839 2 0 32.5416
goodsn_1184 4 0 -88.4387
goodsn_11845 2 0 -20.9898
goodsn_11849 4 1 -24.4622
goodsn_11851 0 0 4.6819
goodsn_11855 2 1 79.7775
goodsn_11862 2 1 -62.0686
goodsn_11865 1 0 -9.2711
goodsn_11880 1 0 80.5852
goodsn_11883 4 0 57.1163
goodsn_11886 2 0 52.8077
goodsn_11887 1 1 47.6396
goodsn_11888 1 0 -64.2758
goodsn_11889 1 0 -3.3244
goodsn_11892 4 0 -99.0
goodsn_11893 2 0 53.0761
goodsn_11896 1 1 80.2407
goodsn_11897 2 1 14.4332
goodsn_11899 1 0 77.338
goodsn_119 2 1 -68.8989
goodsn_11900 3 1 -2.4604
goodsn_11902 2 1 55.1658
goodsn_11903 1 0 -55.7613
goodsn_11925 2 0 79.0503
goodsn_1193 1 0 -74.5314
goodsn_11930 3 1 37.7724
goodsn_11932 3 1 88.0002
goodsn_11941 3 0 -12.2407
goodsn_11946 1 0 -79.9326
goodsn_11948 1 1 -14.574
goodsn_11950 1 0 39.6796
goodsn_11952 1 1 18.3323
goodsn_11953 -1 0 54.6732
goodsn_11956 2 1 -59.8384
goodsn_11957 1 1 -7.4708
goodsn_11961 2 1 44.2879
goodsn_11962 1 1 32.5709
goodsn_11969 1 1 26.6047
goodsn_11975 1 1 -88.6145
goodsn_11982 1 0 -28.2335
goodsn_11986 4 0 -74.8973
goodsn_11990 1 0 1.3103
goodsn_11997 4 0 74.7305
goodsn_11999 2 1 40.4414
goodsn_120 4 0 26.2499
goodsn_1200 1 0 -13.2584
goodsn_12001 1 1 -4.0774
goodsn_12006 4 1 -9.3902
goodsn_12018 -1 0 -0.399
goodsn_12020 1 0 72.1141
goodsn_12025 4 1 35.6436
goodsn_12026 2 1 -39.2251
goodsn_12032 1 1 28.9642
goodsn_12042 1 0 -20.643
goodsn_12046 4 1 -57.869
goodsn_1205 3 1 71.2246
goodsn_12050 2 1 -28.8217
goodsn_12053 1 0 56.2108
goodsn_12056 2 0 5.6321
goodsn_12059 1 1 74.7964
goodsn_12063 3 1 20.3712
goodsn_12066 4 0 -0.9475
goodsn_12074 3 0 -18.8795
goodsn_12076 2 1 -38.7786
goodsn_12078 4 0 70.2544
goodsn_12083 4 0 70.9509
goodsn_12088 1 0 84.0097
goodsn_1209 0 0 0.3135
goodsn_12097 3 1 -21.857
goodsn_12098 3 1 67.2804
goodsn_12112 1 1 -33.4492
goodsn_12115 4 0 30.2229
goodsn_12121 4 0 -6.5345
goodsn_12123 1 1 13.4751
goodsn_12127 2 1 34.7754
goodsn_12129 4 1 -61.4872
goodsn_12131 1 0 54.1214
goodsn_12133 4 0 59.0947
goodsn_12141 1 1 6.0992
goodsn_12153 1 1 -3.2476
goodsn_12154 2 0 21.1402
goodsn_12157 4 0 -28.1716
goodsn_12164 3 0 77.643
goodsn_12166 1 0 -47.6052
goodsn_1217 4 1 5.4339
goodsn_12173 4 0 -24.4924
goodsn_12180 1 1 -21.0463
goodsn_12186 3 1 59.0832
goodsn_122 1 0 55.4255
goodsn_12204 1 1 75.9029
goodsn_12207 1 0 19.3126
goodsn_12209 1 1 -67.1618
goodsn_1221 1 1 -29.1574
goodsn_12210 2 0 22.4175
goodsn_12214 -1 0 29.8039
goodsn_12227 1 0 -13.0971
goodsn_12229 1 0 37.2136
goodsn_12233 0 0 89.4048
goodsn_12234 2 0 83.7298
goodsn_12236 2 0 -22.1206
goodsn_12239 1 0 76.0623
goodsn_12241 -1 0 60.4998
goodsn_12242 2 1 60.6925
goodsn_12246 1 1 -33.4761
goodsn_1225 3 1 75.5413
goodsn_12250 -1 0 22.2368
goodsn_12251 2 1 8.2599
goodsn_12253 1 1 26.5856
goodsn_12260 3 1 26.5373
goodsn_1227 1 1 79.7675
goodsn_12271 2 0 -34.385
goodsn_12280 1 1 85.4878
goodsn_12283 1 0 -71.6318
goodsn_12299 1 1 -27.5421
goodsn_12300 3 0 16.6838
goodsn_12302 4 0 24.6666
goodsn_12303 1 1 48.775
goodsn_12304 3 0 36.7493
goodsn_12309 4 0 -38.9088
goodsn_12311 1 1 -12.6305
goodsn_12316 -1 0 75.1759
goodsn_12317 4 0 3.3413
goodsn_12318 4 0 -88.0363
goodsn_12319 2 1 49.8076
goodsn_12320 1 0 76.3641
goodsn_12324 3 1 80.8546
goodsn_12329 1 1 -81.7415
goodsn_12333 4 1 75.8222
goodsn_12337 4 0 67.7294
goodsn_12338 3 1 -89.3881
goodsn_12342 3 0 -75.3927
goodsn_12343 2 0 -10.7456
goodsn_12345 2 0 -35.2846
goodsn_12346 1 0 -15.9983
goodsn_12347 1 1 18.4859
goodsn_12349 2 0 -16.7105
goodsn_12355 1 0 28.6453
goodsn_12359 1 1 53.2125
goodsn_12360 3 0 9.7082
goodsn_12364 4 0 -38.4629
goodsn_12367 4 0 -44.4372
goodsn_12379 4 1 26.0997
goodsn_12381 1 1 47.0988
goodsn_12395 1 1 43.8909
goodsn_1240 2 0 29.4441
goodsn_12402 3 0 37.4253
goodsn_12403 2 1 -30.1026
goodsn_12406 4 0 80.4606
goodsn_12410 1 0 21.8508
goodsn_12415 1 1 -46.6012
goodsn_12418 1 1 -69.4082
goodsn_12421 2 0 7.5888
goodsn_12433 2 0 -65.3166
goodsn_12434 1 0 -82.5031
goodsn_12435 1 1 76.9293
goodsn_12446 2 0 -81.4455
goodsn_12447 1 0 -56.8048
goodsn_12449 3 0 -14.0382
goodsn_12450 2 0 37.3995
goodsn_12451 4 0 -22.6365
goodsn_12453 2 1 89.0097
goodsn_12454 1 0 57.7325
goodsn_12457 4 0 73.3622
goodsn_12460 2 0 19.7468
goodsn_12464 1 1 -76.3271
goodsn_1247 1 0 -5.1273
goodsn_12472 1 1 17.7146
goodsn_12475 2 0 81.2291
goodsn_12478 4 1 -61.8561
goodsn_12479 4 0 76.4049
goodsn_12481 4 0 39.9704
goodsn_12487 2 1 65.6895
goodsn_12493 1 1 70.6556
goodsn_12498 2 0 -25.0517
goodsn_12499 1 1 23.1306
goodsn_125 1 1 -39.8329
goodsn_12500 1 1 -20.7049
goodsn_12504 4 1 -25.4361
goodsn_12509 3 0 -6.2543
goodsn_1251 1 1 23.2964
goodsn_12511 3 1 -20.1887
goodsn_12522 1 1 35.0009
goodsn_12523 1 1 -28.8419
goodsn_12527 1 1 -54.5332
goodsn_12529 4 0 20.4303
goodsn_12532 1 1 24.1057
goodsn_12541 3 0 45.1265
goodsn_12542 1 0 38.5464
goodsn_12543 1 1 9.8683
goodsn_12545 2 1 -3.9951
goodsn_12546 1 0 -76.3028
goodsn_12551 3 1 -77.775
goodsn_12552 4 1 68.1599
goodsn_12561 3 1 -50.611
goodsn_12568 3 1 61.849
goodsn_12570 -1 0 -70.753
goodsn_12573 1 1 75.827
goodsn_12579 4 0 58.4674
goodsn_1258 4 0 31.1513
goodsn_12580 3 1 57.0523
goodsn_12583 1 1 -52.1948
goodsn_12584 3 0 32.4102
goodsn_12587 2 1 18.7337
goodsn_1259 1 1 80.1398
goodsn_12592 -1 0 -56.1579
goodsn_12596 2 0 23.4494
goodsn_12599 3 1 44.4689
goodsn_12603 3 0 26.6285
goodsn_12606 2 0 -80.2648
goodsn_12613 4 0 -39.9984
goodsn_12616 1 1 -74.2519
goodsn_12617 4 0 1.5374
goodsn_12619 -1 0 -71.0173
goodsn_12622 1 0 -30.1298
goodsn_12623 -1 0 -41.1555
goodsn_12629 1 1 -2.0547
goodsn_12634 4 0 31.5983
goodsn_12635 1 0 55.4441
goodsn_12637 4 0 -71.7749
goodsn_12641 4 1 -47.4688
goodsn_12642 2 0 -62.0826
goodsn_12650 2 0 44.6276
goodsn_12670 1 1 -30.9173
goodsn_12674 4 0 85.808
goodsn_12676 4 1 -45.4062
goodsn_12677 4 0 -28.9707
goodsn_12684 2 1 35.3635
goodsn_12691 1 0 -74.2158
goodsn_12694 2 1 -19.0066
goodsn_12698 1 0 -64.8785
goodsn_12703 2 0 37.0913
goodsn_12709 1 0 -77.8516
goodsn_12712 4 0 50.369
goodsn_12713 1 0 32.5272
goodsn_12717 2 1 -53.9048
goodsn_12718 1 1 -74.295
goodsn_12722 4 0 -52.6195
goodsn_12724 1 0 33.4879
goodsn_12725 1 0 -13.2593
goodsn_12737 3 1 -70.0216
goodsn_12739 4 0 -39.3126
goodsn_1274 1 0 -50.9221
goodsn_12747 4 0 -17.8272
goodsn_12748 1 0 -84.6749
goodsn_12749 1 0 65.3131
goodsn_1275 1 0 89.5411
goodsn_12764 2 0 -17.7311
goodsn_1277 1 1 28.3637
goodsn_1278 4 0 80.9482
goodsn_12780 3 1 67.4429
goodsn_12788 2 1 21.7538
goodsn_12789 1 1 -37.9825
goodsn_1279 1 1 39.5097
goodsn_12793 4 0 74.027
goodsn_12794 4 0 81.3197
goodsn_12798 2 1 51.6834
goodsn_128 2 1 58.2775
goodsn_12814 2 0 -20.2789
